chunk_id,text,wiki_id,chunk_length
iPhone_16_Pro_Max_Taptic_Engine_Replacement_1,"## Tape over any cracks
If your screen or back glass is badly cracked, lay overlapping strips of packing tape over the glass to protect yourself and make disassembly easier.
Make sure there's a smooth area near the bottom edge that's big enough for a suction cup to stick to.


## Remove the pentalobe screws
Use a P2 pentalobe driver to remove the two 7.4 mm-long screws on either side of the charge port.


## Mark your opening picks
If inserted too far, an opening pick can damage your device. Follow this step to mark your pick and prevent damage.
Measure 3 mm from the tip and mark the opening pick with a permanent marker.
You can also mark the other corners of the pick with different measurements.
Alternatively, [link|https://guide-images.cdn.ifixit.com/igi/pQGATIGUbViSB4gB.full|tape a coin to a pick|new_window=true] 3 mm from the tip.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,218
iPhone_16_Pro_Max_Taptic_Engine_Replacement_2,"## Create a gap using a suction handle
The next two steps show how to create an initial gap using a suction handle.
Use a [guide|157348|hair dryer|new_window=true] or [guide|151116|heat gun|new_window=true] to heat the bottom edge of the back glass until it's hot to the touch.
You can also use an [product|IF145-198-4|iOpener|new_window=true] to heat the back glass. Follow [guide|11677|these instructions|new_window=true] to heat and apply the iOpener properly.


## Step 2
Apply a suction handle to the bottom edge of the back glass.
Pull up on the handle with strong, steady force to create a gap between the back glass and the frame.
If a gap doesn't appear, apply more heat to the edge and try again.
Insert the tip of an opening pick into the gap.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,211
iPhone_16_Pro_Max_Taptic_Engine_Replacement_3,"## Back glass information
As you slice the adhesive securing the back glass in the following steps, don't insert your pick deeper than 3 mm to avoid damaging the following areas:
A delicate cable connecting the back glass to the iPhone, right next to the volume up button. ***Don't insert your pick here to avoid slicing the cable.***
Multiple spring contacts around the perimeter of the iPhone.


## Separate the bottom edge adhesive
Slide the opening pick along the bottom edge to slice the adhesive.
If the adhesive feels difficult to slice, reheat the edge for a minute and try again.
Leave the opening pick in the bottom-left corner to prevent the adhesive from resealing.


## Heat the left edge
Use a hair dryer or heat gun to heat the left edge of the back glass until it's hot to the touch.


## Separate the left adhesive
Insert a second opening pick into the bottom-left corner, close to the existing pick.
Don't insert your pick deeper than 3 mm to avoid damaging the spring contacts.
Slide your pick along the left edge to separate the adhesive and release the metal clips.
You'll hear and feel the metal clips release as you pass them.
Leave this pick inserted in the top-left corner to prevent the adhesive from resealing.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,277
iPhone_16_Pro_Max_Taptic_Engine_Replacement_4,"## Heat the top edge and corner
Use a hair dryer or heat gun to heat the ***top edge*** and ***top-right corner*** of the back glass until it's hot to the touch.


## Separate the top adhesive
Don't insert your pick deeper than 3 mm to avoid damaging the spring contacts.
Insert a third opening pick into the top-left corner.
Slide the opening pick along the top edge and around the top-right corner, ***stopping above the volume up button***.
Leave this pick inserted to prevent the adhesive from resealing.


## Heat the right edge
Use a hair dryer or heat gun to heat the right edge of the back glass until it's hot to the touch.


## Separate the right adhesive
Don't insert your pick deeper than 3 mm to avoid damaging the spring contacts.
Insert a fourth opening pick into the bottom-right corner.
Slide the opening pick around the corner and up the right edge, ***stopping below the volume down button***.
Leave this pick inserted to prevent the adhesive from resealing.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,240
iPhone_16_Pro_Max_Taptic_Engine_Replacement_5,"## Reposition the back glass
At this point, the back glass should be free from the frame. If the back glass feels stuck, go back around the perimeter with your pick to check for missed sections of adhesive or stuck clips.
Swing open the back glass to the ***right*** of the iPhone to separate the remaining adhesive.
Support the back glass with a clean, sturdy object.


## Remove the battery connector cover
Use a tri-point Y000 driver to remove the three screws securing the battery connector cover:
Two 1.3 mm‑long screws
One 1.0 mm‑long screw


## Step 13
Lift and remove the battery connector cover.


## Disconnect the battery
Use the point of a spudger to pry up and disconnect the battery press connector.


## Remove the back glass connector cover
Use a tri-point Y000 driver to remove the four screws securing the back glass connector cover:
Two 1.3 mm‑long screws
Two 1.0 mm‑long screws


## Step 16
Lift the back glass connector cover straight up and remove it.


## Remove the back glass
Use the point of a spudger to pry up and disconnect the back glass connector.


## Step 18
Remove the back glass.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,268
iPhone_16_Pro_Max_Taptic_Engine_Replacement_6,"## Remove the back glass
Use the point of a spudger to pry up and disconnect the back glass connector.


## Step 18
Remove the back glass.


## Remove the Taptic Engine cover
Use a Phillips screwdriver to remove the three screws securing the Taptic Engine cover:
One 2.9 mm‑long screw
One 1.3 mm‑long screw
One 2.4 mm‑long screw


## Step 2
Use tweezers or your fingers to lift the top edge of the Taptic Engine cover.
Once the bottom edge unlatches from the frame, remove the Taptic Engine cover.


## Loosen the lower assembly cable
Use the point of a spudger to pry up and disconnect the lower assembly cable from the logic board.


## Step 4
Use the point of a spudger to pry up and disconnect the two connectors near the bottom right edge of the frame.


## Step 5
Remove the two screws securing the lower assembly cable:
One 1.0 mm‑long tri-point Y000 screw
One 1.3 mm‑long Phillips screw


## Step 6
Use a hair dryer to heat up the lower assembly cable section on top of the Taptic Engine until it's hot to the touch.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,263
iPhone_16_Pro_Max_Taptic_Engine_Replacement_7,"## Step 6
Use a hair dryer to heat up the lower assembly cable section on top of the Taptic Engine until it's hot to the touch.


## Step 7
Slide an opening pick under the lower assembly cable to separate it from the Taptic Engine.
Carefully bend the cable out of the way so you can access the Taptic Engine.


## Remove the Taptic Engine
Use a Phillips screwdriver to remove the 2.1 mm‑long screw securing the Taptic Engine.


## Step 9
Use the point of a spudger to pivot the corner bracket up.


## Step 10
Slide the tip of an opening pick along the top edge of the Taptic Engine to separate the plastic buffer strip adhered to it.


## Step 11
Use the point of a spudger to pry up the Taptic Engine.
Be careful not to pry against the battery.
Remove the Taptic Engine.


## Disassembly complete
Congratulations on completing disassembly! ***The remaining steps will show how to reassemble your iPhone.***
Depending on your iPhone model, some reassembly photos may have minor visual discrepancies. The procedure, however, will be correct for your iPhone.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,258
iPhone_16_Pro_Max_Taptic_Engine_Replacement_8,"## Install the Taptic Engine
Lay the Taptic Engine in its recess.


## Step 2
Use your finger to pivot the corner bracket down into place.


## Step 3
Use a Phillips screwdriver to install the 2.1 mm‑long screw securing the Taptic Engine.


## Step 4
Use your finger to gently press the lower assembly cable onto the top of the Taptic Engine.


## Step 5
Install the two screws securing the lower assembly cable:
One 1.0 mm‑long tri-point Y000 screw
One 1.3 mm‑long Phillips screw


## Step 6
Use your finger or a spudger to press and connect the two lower assembly cable connectors.


## Step 7
Lay the Taptic Engine cover in place and align it by its screw holes.
Make sure the bottom edge of the cover latches properly to the frame.


## Step 8
Use a Phillips screwdriver to install the three screws securing the Taptic Engine cover:
One 2.9 mm‑long screw
One 1.3 mm‑long screw
One 2.4 mm‑long screw


## Step 9
Use your finger or a spudger to press the assembly cable connector onto the logic board.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,251
iPhone_16_Pro_Max_Taptic_Engine_Replacement_9,"## Step 9
Use your finger or a spudger to press the assembly cable connector onto the logic board.


## Remove the leftover adhesive
Work around the fragile grounding clips as you're cleaning the frame. If you bend one out of place, gently bend it back with your fingers or tweezers.
Use [product|IF145-020-4|blunt nose tweezers] or your fingers to remove large pieces of adhesive from the frame perimeter.
Use a spudger to scrape the adhesive residue off of the frame.
If the adhesive feels stubborn, apply some heat using a [guide|157348|hair dryer|new_window=true] or [guide|151116|heat gun|new_window=true] and try again.


## Clean the back glass
If you're reusing your back glass, apply a few drops of highly-concentrated isopropyl alcohol (over 90%) to a [product|IF145-284|microfiber] or lint-free cloth and wipe around the perimeter to prepare the surface for new adhesive.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,237
iPhone_16_Pro_Max_Taptic_Engine_Replacement_10,"## Clean the frame
Wrap a lint-free cloth or a coffee filter over the point of a spudger and apply a few drops of highly-concentrated isopropyl alcohol (over 90%) to it.
Wipe in one direction along the perimeter of the frame to clean the adhesive residue.
Take your time doing this. A clean frame allows replacement adhesive to lay evenly, ensuring a better bond.


## Apply the replacement adhesive
Lay the adhesive sheet over the frame to determine its proper orientation.
Use features such as the camera cutout and notches along the top and bottom edges to visualize how the adhesive will lay in the frame.


## Step 5
Grab the tab in the corner of the adhesive sheet and peel the liner to expose ***a third ***of the adhesive.
The exposed adhesive is very sticky. Don't let it touch anything until you're ready to apply it to the frame.
If your adhesive has multiple liners, peel the liner that exposes the side that sticks to the frame.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,222
iPhone_16_Pro_Max_Taptic_Engine_Replacement_11,"## Step 6
Carefully align the exposed edge of the adhesive strip with the corresponding edge of the iPhone's frame.
Once the adhesive is pressed into place, you can't reposition it—you'll have to remove it and start over with new adhesive.
When it's correctly aligned, gently press the exposed adhesive strip onto the frame.


## Step 7
Continue peeling away the liner from the adhesive, gently pressing the adhesive into place.
If you've correctly aligned the adhesive, the edges will fall perfectly into place.
If your adhesive is slightly misaligned, gently pull the long edges into alignment with the frame.
If the adhesive begins to crease or wrinkle, remove it and start over with fresh adhesive.
If you don't have another set of adhesive strips handy, it's okay to temporarily put your iPhone back together and use it normally without any adhesive. Just keep in mind that your iPhone's water resistance will be compromised until you replace the adhesive.


## Step 8
Use a spudger to press the adhesive around the entire perimeter of your iPhone.
Work around the fragile grounding clips. If you bend one out of place, gently bend it back with your fingers or tweezers.
Don't press too hard, or you'll stretch and deform the adhesive.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,286
iPhone_16_Pro_Max_Taptic_Engine_Replacement_12,"## Step 9
Use a spudger or your fingers to lift the pull tab connected to the large front liner. The pull tab is often in a corner of the liner.
Use the pull tab to peel off the large front liner from the adhesive.
At this point, you may still have liner covering the perimeter, which prevents the adhesive from accidentally sticking to anything while you're reassembling your iPhone. ***Don't remove these small release liners just yet.***


## Connect the back glass
Prop up the back glass along the right edge of your iPhone.


## Step 11
Use your finger or the flat end of a spudger to press and connect the back glass connector onto the logic board.


## Connect the battery
Use your finger or a spudger to press and connect the battery press connector onto the logic board.
***This is a good point to test your repair before sealing up your iPhone. ***Power on your iPhone and make sure it works as expected. Power it back down and continue reassembly.
If your iPhone doesn't turn on, connect it to a power source and try again.
If you've replaced the logic board and the screen fails to turn on, you'll need to follow the [guide|178634|screen guide|new_window=true] to manually connect the display connector.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,287
iPhone_16_Pro_Max_Taptic_Engine_Replacement_13,"## Install the connector covers
Align the back glass connector cover by its screw holes and lay it in place.


## Step 14
Use a tri-point Y000 driver to install the four screws securing the back glass connector cover:
Two 1.3 mm‑long screws
Two 1.0 mm‑long screws


## Step 15
Align the battery connector cover by its screw holes and lay it in place.


## Step 16
Use a tri-point Y000 driver to install the three screws securing the battery connector cover:
Two 1.3 mm‑long screws
One 1.0 mm‑long screw


## Remove the final adhesive liners
Use your fingers or a spudger to peel away all perimeter liners, exposing the adhesive.
As you remove the liners, make sure nothing touches the exposed adhesive.
Check the frame and back glass for any stray liners and remove them. There should be no liners remaining.


## Step 18
Lower the back glass onto the frame, beginning with the top edge.
If you feel resistance, a perimeter clip may have bent out of place and is being crushed by the frame. Look at the point of resistance and gently straighten any bent clips.
Press along the edges of the iPhone until the back glass sits flush against the frame.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,268
iPhone_16_Pro_Max_Taptic_Engine_Replacement_14,"## Apply heat to the perimeter
Use a [guide|157348|hair dryer|new_window=true], [guide|151116|heat gun|new_window=true], or an [guide|25705|iOpener|new_window=true] to heat the back glass perimeter until it's slightly too hot to touch.
The heat softens the adhesive and helps create a better bond.


## Apply pressure to the perimeter
Use your fingers to firmly squeeze around the perimeter of the iPhone.


## Step 2
Place your iPhone screen-side down on a clean, flat work surface.
Lay a strip of tape around the perimeter of the back glass to protect the finish.
Stack coins around the perimeter of the back glass until you create a wall that's as tall as the rear camera protrusions.
Alternatively, you can use [guide|142291|vise clamps] around the perimeter of your device to set the new adhesive.


## Step 3
Place 3-4 heavy books squarely on top of your iPhone.
The coins may leave a slight impression on the bottom book cover, so don't use anything valuable.
Leave the books in place for about 30 minutes.
The pressure will help activate the adhesive.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,266
iPhone_16_Pro_Max_Taptic_Engine_Replacement_15,"## Install the pentalobe screws
Use a P2 pentalobe driver to install the two 7.4 mm-long screws on either side of the charge port.
Take your e-waste to an [[E-Waste|R2 or e-Stewards certified recycler|new_window=true]].

Repair didn’t go as planned? Try some [[Troubleshooting Problems After a Repair|basic troubleshooting]], or ask our [link|https://www.ifixit.com/Answers/Device/iPhone_16_Pro_Max|Answers community] for help.",iPhone_16_Pro_Max_Taptic_Engine_Replacement,136
iPhone_12_0,"iPhone 12
Apple's mainstream 2020 iPhone was released October 23rd and comes with a 6.1"" OLED display, a dual 12 MP camera system, and in five available colors. Successor to the iPhone 11.
== Wallpapers ==

Get your free [link|https://www.ifixit.com/News/45814/teardown-wallpapers-iphone-12-and-iphone-12-pro-internals|iPhone 12 teardown wallpaper]! Choose from iFixit or Creative Electron (X-ray) versions. Looking for something else? Have a look at some of our other [link|https://www.ifixit.com/Search?doctype=news&query=wallpaper|wallpaper posts].

== Teardown ==

[guidelist|tags=137669]

The iFixit team embarked on a side-by-side [guide|137669|teardown of the iPhone 12 and 12 Pro]. Check it out!

== News ==",iPhone_12,222
iPhone_12_1,"The iFixit team embarked on a side-by-side [guide|137669|teardown of the iPhone 12 and 12 Pro]. Check it out!

== News ==

Initial camera repair tests on the iPhone 12 failed, and a leaked document indicates Apple may have deliberately disabled repairs outside of its network. Read more at [link|https://www.ifixit.com/News/45921/is-this-the-end-of-the-repairable-iphone|Is This the End of the Repairable iPhone?]

== Troubleshooting ==

If you are experiencing problems with your iPhone 12 but aren’t sure what’s causing the issue, check out our [[iPhone 12 Troubleshooting|iPhone 12 Troubleshooting page]] for some diagnostics help.

== Background ==

This is the regular version of the iPhone 12 series. Its other siblings are the iPhone 12 mini, the iPhone 12 Pro, and the iPhone 12 Pro Max.

The [link|https://www.ifixit.com/Store/iPhone/iPhone-12|most often replaced iPhone 12 parts] include the battery, screen, and rear camera lenses.

== Identification ==",iPhone_12,257
iPhone_12_2,"== Identification ==

You can identify the iPhone 12 by finding one of the model numbers either on the inner edge of the SIM card tray or within the phone's Settings app:

* ***A2172***
* ***A2402***
* ***A2403***
* ***A2404***

You can find the model number through the phone's UI by going to the ***Settings*** app and navigating to ***General*** > ***About***. Tap on the number listed in the ***Model Number*** section and it should change to a format that looks like the numbers above.

The iPhone 12 features a 6.1 in (diagonal) flat glass screen, thin black bezels, and a notch at the top of the screen to accommodate a speaker and selfie camera. The back cover is glass and the edge frame is made from flat anodized aluminum.

Volume controls and the SIM tray can be found on the left edge while the power button is situated on the right. A rectangular camera ""bump"" containing two vertically-aligned cameras protrudes slightly from the back case. This model has no home button.",iPhone_12,263
iPhone_12_3,"The iPhone 12 can be differentiated from the iPhone 11 by the 11's curved edges relative to the flat edges on the iPhone 12.

== Specifications ==

***Announce date***: October 13, 2020

***Operating System***: iOS 14

***Display:***

* 6.1-inch “Super Retina XDR” OLED display
* Haptic Touch
* 2532‑by‑1170-pixel resolution at 460 ppi
* 2,000,000:1 contrast ratio (typical)
* True Tone
* P3 wide color gamut
* 625 nits max brightness (typical); 1200 nits max brightness (HDR)
* Fingerprint-resistant oleophobic coating

***Dual primary camera:***

* True Tone flash with Slow Sync
* HDR video recording with Dolby Vision, up to 30 fps
* 4K video recording, up to 60 fps
* Wide-angle module
** 12 MP
** ƒ/1.6 aperture
** Optical image stabilization (OIS)
** Autofocus with 100% Focus Pixels
** Seven-element lens
* Ultra-wide module (120° field of view)
** 12 MP
** ƒ/2.4 aperture
** Five-element lens",iPhone_12,268
iPhone_12_4,"***TrueDepth selfie camera with Face ID:***

* 12 MP
* ƒ/2.2 aperture
* HDR video recording with Dolby Vision, up to 30 fps
* 4K video recording, up to 60 fps
* Retina Flash

***Processor***: A14 Bionic with Neural Engine

* 5 nm process
* 6-core CPU
* 4-core GPU

***RAM***: 4 GB

***Storage***: 64, 128, or 256 GB

***Battery:*** 2815 mAh

* Up to 17 hours of video playback
* Up to 65 hours of audio playback
* MagSafe wireless charging, up to 15W
* Qi wireless charging, up to 7.5W
* Fast-charge capable

***Sensors***:

* Face ID
* Barometer
* Three-axis gyro
* Accelerometer
* Proximity sensor
* Ambient light sensor

***Wireless Connectivity***:",iPhone_12,211
iPhone_12_5,"* Face ID
* Barometer
* Three-axis gyro
* Accelerometer
* Proximity sensor
* Ambient light sensor

***Wireless Connectivity***:

* 802.11ax Wi‑Fi 6 with 2x2 MIMO
* 5G (sub‑6 GHz; mmWave only on bands n260 and n261 / US models A2172 and A2176)
* Gigabit-class LTE with 4x4 MIMO and LAA
* Bluetooth 5.0
* Apple-designed U1 Ultra Wideband chip for spatial awareness
* NFC

***Dimensions***: 5.78 inches × 2.82 × 0.29 in (146.7 mm × 71.5 × 7.4 mm)

***Weight***: 162 g (5.71 oz), 164 g (5.78 oz) mmWave model

***Colors***: Black, White, (PRODUCT) RED, Green, Blue

== Additional Information ==",iPhone_12,211
iPhone_12_6,"***Colors***: Black, White, (PRODUCT) RED, Green, Blue

== Additional Information ==

* [link|https://www.apple.com/iphone-12/specs/|Official Tech Specs]
* Wikipedia: [link|https://en.wikipedia.org/wiki/IPhone_12|iPhone 12]
* Apple: [link|https://support.apple.com/en-us/HT208387|iPhone Battery and Performance]",iPhone_12,113
How_to_Force_Restart_the_iPhone_12_0,"# How to Force Restart the iPhone 12
This technique shows how to force restart an iPhone 12.


###Tools Required:

 - None


###Parts Required:

 - None


## Force restart
Perform the following button clicks within less than one second.
Quickly press and release the volume up button.
Quickly press and release the volume down button.
Press and '''hold''' the power button.
Release the power button when the Apple logo appears.
Done.",How_to_Force_Restart_the_iPhone_12,95
Upgrade_iPhone_12_64GB_Storage_to_256GB_0,"# Upgrade iPhone 12 64GB Storage to 256GB
[video|https://www.youtube.com/watch?v=bloCpO7baO8&t=1s]


###Tools Required:

 - None


###Parts Required:

 - None


## Upgrade iPhone 12 64GB Storage to 256GB
The capacity of this iPhone is 64GB.
Remove the display, Disconnect the battery, and Remove the motherboard.


## Step 2
Attach the motherboard to the holder and then attach the high-temperature tape.
Heat the side of the NAND with Hot Air Gun at 280℃ and airflow 45.


## Step 3
Remove black adhesive on the side of the NAND with a Side Glue Cleaner Blade.
Heat the NAND with Hot Air Gun at 385℃ and airflow 45. Pry up the NAND with a Pry Knife
Apply medium temperature solder paste to the bonding pad with Soldering Iron at 365℃.


## Step 4
Apply a small amount of Paste Flux.
Remove tin on the bonding pad with Soldering Iron and Solder Wick.
Clean the bonding pad with PCB Cleaner.",Upgrade_iPhone_12_64GB_Storage_to_256GB,231
Upgrade_iPhone_12_64GB_Storage_to_256GB_1,"## Step 4
Apply a small amount of Paste Flux.
Remove tin on the bonding pad with Soldering Iron and Solder Wick.
Clean the bonding pad with PCB Cleaner.


## Step 5
Heat the bonding pad with Hot Air Gun at 280℃ to remove the black adhesive.
Dip rosin with Soldering Iron and Solder Wick to remove tin on the bonding pad.
Clean the bonding pad with PCB Cleaner afterward.


## Step 6
Apply some Paste Flux to the bonding pad and put an iPhone 12 256G NAND in position.
Solder the NAND with Hot Air Gun at 365℃ and airflow 45.


## Step 7
Install the motherboard and display. Plug in the data cable and connect the iPhone to the computer. Open 3uTools to flash the iPhone.
The phone does not display a progress bar during the flash process and won't display a progress bar until the flash has finished.
Activate the phone on 3uTools.",Upgrade_iPhone_12_64GB_Storage_to_256GB,197
Upgrade_iPhone_12_64GB_Storage_to_256GB_2,"## Step 8
Set up the phone and WiFi can be searched normally.
Go to Settings > About. The phone has a 256G capacity.
The serial number, WiFi address, and Bluetooth address remain unchanged.
It can be confirmed that the serial number, WiFi address, and Bluetooth address are no longer stored on the NAND. REWA technicians speculate that the serial number, WiFi address, and Bluetooth address are likely stored on EPROM or CPU. The technological change that Apple has made does make storage upgrade easier. But REWA doesn't recommend that users upgrade storage on their own. The first reason is that Apple does not provide a warranty for the phone that has been disassembled before. The second reason is that inappropriate operation may lead to some malfunctions. The water resistance function will be much worse. But for a phone with a bad NAND, it will be much easier to repair.",Upgrade_iPhone_12_64GB_Storage_to_256GB,195
iPhone_12__Teardown_0,"# iPhone 12  Teardown



###Tools Required:

 - SIM Card Eject Tool

 - P2 Pentalobe Screwdriver iPhone

 - Standoff Screwdriver for iPhones

 - iFixit Opening Picks (Set of 6)

 - Spudger

 - Tweezers

 - iOpener

 - Phillips #00 Screwdriver


###Parts Required:

 - None


## Remove the SIM
Remove the SIM Card tray using a SIM Card eject tool


## Unscrew the lower screws
Turn off the device
Unscrew the two 6.9 mm long Pentalobe screws.


## Raise the display
Apply a [link | https: //it.ifixit.com/Guide/Heating+iOpener/25705 | new_window = true | heated iOpener] all around the edge of the screen to loosen the adhesive under the display.
Lift the display with a suction cup and insert a thin object to separate the screen from the frame.
Slide the fine object along the entire edge to cut the adhesive.
Raise the display.


## Disconnect the display
Remove the 6 Phillips # 00 screws.
With a spudger or with your fingernails, lift the two connectors.
Lift the connector underneath.
Disconnect the display connector.
Raise the display.",iPhone_12__Teardown,270
iPhone_12__Teardown_1,"## Disconnect the display
Remove the 6 Phillips # 00 screws.
With a spudger or with your fingernails, lift the two connectors.
Lift the connector underneath.
Disconnect the display connector.
Raise the display.


## Remove the rear camera
Unscrew the 4 Phillips # 00 screws.
With a spudger or fingernails disconnect the two rear camera connectors.
Remove the rear camera.


## Remove the front camera.
With a spudger or fingernails to disconnect the three connectors that connect the front camera.
Remove the front camera.


## Remove the battery holder
With a spudger or fingernails disconnect the battery holder connector.
Unscrew the 3 Phillips # 00 screws.
Remove the battery holder.


## Remove the camera flash
With a spudger or fingernails disconnect the rear camera flash connector.
Unscrew the 3 Phillips # 00 screws.
Unscrew the 2 Phillips # 00 screws.
Remove the rear camera flash.",iPhone_12__Teardown,209
iPhone_12__Teardown_2,"## Remove the SIM card holder
Unscrew the 4 Phillips # 00 screws.
Unscrew the 2 screw holders with the [link | https: //eustore.ifixit.com/products/standoff-screwdriver-for-iphones | new_window = true | suitable screwdriver].
With a spudger or fingernails to disconnect the SIM card holder connector.
Remove the SIM card holder.


## Remove the battery logic board
Remove the 2 Phillips # 00 screws.
With a spudger or fingernails disconnect the 3 battery connectors.
Unscrew the screw holder with a standoff screwdriver for iphone.
Remove the film with a spudger.
Attention this last step is necessary to remove the logic board.
Remove the logic board.


## Remove the speaker
Unscrew the 5 Phillips # 00 screws.
Remove the speaker.


## Remove the taptic engine
Remove the 2 screw holders with a standoff screwdriver for iphone
Unscrew the 3 Phillips # 00 screws.
Remove the taptic engine connector with a spudger or fingernail.
Remove the taptic engine.


## Remove the battery
Remove the adhesive under the battery.
To remove the adhesive under the battery, remove the stickers marked in red in the first photo.
Remove the battery.",iPhone_12__Teardown,280
iPhone_12__Teardown_3,"## Remove the battery
Remove the adhesive under the battery.
To remove the adhesive under the battery, remove the stickers marked in red in the first photo.
Remove the battery.


## Remove the charging port
Unscrew 6 Phillips # 00 screws.
Remove the 4 screw holders with an iPhone standoff screwdriver.
Remove the film with a spudger.
Attention, the previous step is essential to remove the charging port.
Remove the charging port.
Be careful not to make too strong, this could damage some components.


## Step 15
And here are all the components that make up the new iPhone 12.",iPhone_12__Teardown,129
iPhone_12_Back_Glass_Replacement_0,"# iPhone 12 Back Glass Replacement
[video|https://www.youtube.com/watch?v=baHX1yrDKbY&t=248s]

It is well known that Apple has added MagSafe to the iPhone 12 series. While trying to separate the back glass, we found that the magnets were glued to the back glass. Undoubtedly, the difficulty to refurbish the iPhone 12 series back glass has accordingly increased. Thanks to our rich experience and proper tools, we finally figured out the right way to fix the iPhone 12 back glass.

# Disassemble the phone and remove the wireless charging coil.
# After that, scan the back glass with laser except for the camera area.
# Then we remove the magnet array and the back glass.
# Put on the new back glass with enlarged camera holes.
# Stick the magnet array and shield to the new back glass.
The foregoing guide gives you a clear and correct guide about how to replace the iPhone 12 back glass.

However, the journey to search the right way was not easy. We made the first attempt and almost failed. Scroll down and you will see what challenges we have come across.


###Tools Required:

 - None


###Parts Required:

 - None",iPhone_12_Back_Glass_Replacement,259
iPhone_12_Back_Glass_Replacement_1,"## Laser Marking
Put the back glass of iPhone 12 under the focus positioning probe of the laser marking machine. After positioning, mark the back glass area except for the camera and wireless charging area. We haven't marked the wireless charging area to avoid damage.


## Back Glass Separation
A new member, Glass Breaking Pen, is coming to our back glass refurbishing tools family. Break the back glass with Glass Breaking Pen and remove the shards with Pry Bar.
When breaking the wireless charging area, you can see that the magnets are glued to the glass. Hence the back glass fix solution of iPhone 11 is not suitable for iPhone 12.
If we stick to our old method, all magnets will fall off and become separate. The subsequent recovering process will be harder. In addition, we can’t mark the wireless charging area directly with a laser to avoid damage.


## Back Glass Separation
We should remove the wireless charging coil and then mark. The magnet array and shield can be easily removed after marking.


## Back Glass Separation
Then we remove the glass around the camera. Please do not touch the camera lens.
After the glass is completely removed, mark the back again to remove residual adhesive.",iPhone_12_Back_Glass_Replacement,245
iPhone_12_Back_Glass_Replacement_2,"## Back Glass Separation
Then we remove the glass around the camera. Please do not touch the camera lens.
After the glass is completely removed, mark the back again to remove residual adhesive.


## Back Glass Gluing
Clamp a new back glass with enlarged camera holes down to the middle frame first to see if it fits.
Apply some adhesive evenly on the middle frame. Put the back glass in position and press it gently against the middle frame.


## Back Glass Gluing
Press the back glass further against the middle frame with Press Clamp.
The adhesive has set after 10 minutes. Take the back cover out. Check if the gap is too large, if there is adhesive overflow, and if the fit is smooth.",iPhone_12_Back_Glass_Replacement,154
iPhone_12_Back_Glass_Replacement_3,"## Back Glass Gluing
After the back glass gluing is finished, we install the magnet array and shield. Apply some B-7000 Adhesive on the magnet circle to adhere the magnet array to the back.
Please make sure that the opening of the magnet array is placed in the right position as in the picture.
Stick the magnet that we accidentally cut out back on and glue the alignment magnet.
Last but not least, assemble the phone and test the MagSafe function. The MagSafe function is normal.
In conclusion, MagSafe is added to the iPhone 12 series, which makes it harder to refurbish the back glass. Since the magnets are glued to the back glass, we need to detach the magnets before removing the back glass. Therefore, the iPhone 12 series currently don’t support the back glass separating without disassembling. The wireless charging coil needs to be removed first. Then we can separate the back glass by marking the back glass except for the camera area. The success rate of the foregoing method is higher. But the method can be not only demanding but also has a high requirement for the technician. We will continuously make a painstaking effort to seek the best iPhone 12 back glass refurbishing solution and even the back glass separating without disassembling. Please stay tuned.",iPhone_12_Back_Glass_Replacement,276
iPhone_12_Screen_Refurbishment_0,"# iPhone 12 Screen Refurbishment
[video|https://www.youtube.com/watch?v=dCdPuZbPCEM]

The repair rate of the screen is one of the highest among many mobile phone parts. Professional screen refurbishment tools and techniques can not only reduce screen replacement failure rate but also improve repair efficiency. It is well known that all iPhone 12 lineup features an OLED screen. Today REWA LAB will take the iPhone 12 screen refurbishment as an example to introduce the up-to-date screen refurbishment techniques and machines in the industry. Let's take a look!


###Tools Required:

 - None


###Parts Required:

 - None


## Cosmetic Inspection
Firstly, let's run a cosmetic inspection of the screen. We can see that the iPhone 12 has a narrower bezel than the iPhone 11 Pro, so the iPhone 12 bezel may be a little easier to disassemble.
In addition to that, the iPhone 12 bezel doesn’t wrap around the glass lens anymore. Therefore, the material requirements for the bezel adhesive will be relatively high to prevent the adhesive from falling off. To dig deeper, we will refurbish the iPhone 12 screen.",iPhone_12_Screen_Refurbishment,248
