chunk_id,text,wiki_id,chunk_length
How_to_Force_Restart_an_iPhone_11_Pro_Max_0,"# How to Force Restart an iPhone 11 Pro Max
Performing a force restart should not delete any data, but it can be useful if your iPhone 11 Pro Max  is frozen or needs troubleshooting.


###Tools Required:

 - None


###Parts Required:

 - None


## Step 1
Quickly press and release the Volume Up button (1).
Quickly press and release the Volume Down button (2).


## Step 2
Finally, press and hold the side button (3) until the Apple logo appears, and then release.
The screen will temporarily go dark as the iPhone shuts down and reboots. Keep holding the button until you see the  logo. Save
You're finished!",How_to_Force_Restart_an_iPhone_11_Pro_Max,144
iPhone_11_Battery_Replacement_0,"# iPhone 11 Battery Replacement
iPhone batteries degrade with use—over time, they lose their ability to hold a full charge. Apple's batteries are rated to hold 80% of their capacity for up to 500 charge cycles, which lasts roughly 18-24 months for most users. When your battery's chemistry is degraded, it may also cause your iPhone to run more slowly. Use this guide to replace your battery and restore your iPhone 11 to full performance.

If your battery is swollen, [[What to do with a swollen battery|take appropriate precautions|new_window=true]].

***Note***: After the repair, your iPhone may [link|https://www.ifixit.com/News/32343/apple-is-locking-batteries-to-iphones-now|display a warning] about the “genuineness” of the battery, even when using original Apple parts. If your iPhone functions normally, you can safely ignore the warning.

For optimal performance, after completing this guide, [[Battery Calibration|calibrate]] your newly installed battery: Charge it to 100% and keep charging it for at least two more hours. Then use your iPhone until it shuts off due to low battery. Finally, charge it uninterrupted to 100%.",iPhone_11_Battery_Replacement,275
iPhone_11_Battery_Replacement_1,"You'll need replacement adhesive in order to complete this repair.


###Tools Required:

 - P2 Pentalobe Screwdriver iPhone

 - iOpener

 - iFixit Opening Picks (Set of 6)

 - Suction Handle

 - Clampy - Anti-Clamp

 - Tri-point Y000 Screwdriver

 - Phillips #000 Screwdriver

 - Standoff Screwdriver for iPhones

 - Isopropyl Alcohol

 - Spudger

 - Tweezers


###Parts Required:

 - iPhone 11 Battery

 - iPhone 11 Battery Adhesive Strips

 - iPhone 11 Display Assembly Adhesive",iPhone_11_Battery_Replacement,124
iPhone_11_Battery_Replacement_2,"## Remove the pentalobe screws
Before you begin, discharge your iPhone battery below 25%. A charged lithium-ion battery can catch fire and/or explode if accidentally punctured.
Power off your iPhone before beginning disassembly.
Remove the two 6.7 mm-long pentalobe screws at the bottom edge of the iPhone.
Opening the iPhone's display will compromise its waterproof seals. Have replacement seals ready before you proceed past this step, or take care to avoid liquid exposure if you reassemble your iPhone without replacing the seals.


## Mark your opening picks
If inserted too far, an opening pick can damage your device. Follow this step to mark your pick and prevent damage.
Measure 3 mm from the tip and mark the opening pick with a permanent marker.
You can also mark the other corners of the pick with different measurements.
Alternatively, [link|https://guide-images.cdn.ifixit.com/igi/pQGATIGUbViSB4gB.full|tape a coin to a pick|new_window=true] 3 mm from the tip.",iPhone_11_Battery_Replacement,235
iPhone_11_Battery_Replacement_4,"## Anti-Clamp instructions
The next three steps demonstrate the [product|IF145-513|Anti-Clamp], a tool we designed to make the opening procedure easier. ***If you aren't using the Anti-Clamp, skip down three steps for an alternate method.***
For complete instructions on how to use the Anti-Clamp, [guide|152309|check out this guide|new_window=true].
Pull the blue handle backwards to unlock the Anti-Clamp's arms.
Slide the arms over either the left or right edge of your iPhone.
Position the suction cups near the bottom edge of the iPhone—one on the top, and one on the bottom.
Squeeze the cups together to apply suction to the desired area.
If you find that the surface of your iPhone is too slippery for the Anti-Clamp to hold onto, you can [guide|159595|use tape|new_window=true] to create a grippier surface.


## Step 3
Pull the blue handle forward to lock the arms.
Turn the handle clockwise 360 degrees or until the cups start to stretch.
Make sure the suction cups remain aligned with each other. If they begin to slip out of alignment, loosen the suction cups slightly and realign the arms.",iPhone_11_Battery_Replacement,277
iPhone_11_Battery_Replacement_5,"## Step 4
[guide|25705|Heat an iOpener|new_window=true] and thread it through the arms of the Anti-Clamp.
You can also use a [guide|157348|hair dryer|new_window=true], [guide|151116|heat gun|new_window=true], or hot plate—but extreme heat can damage the display and/or internal battery, so proceed with care.
Fold the iOpener so it lays on the bottom edge of the iPhone.
Wait one minute to give the adhesive a chance to release and present an opening gap.
Insert an opening pick into the gap under the screen and the plastic bezel, ***not the screen itself.***
If the Anti-Clamp doesn't create a sufficient gap, apply more heat to the area and rotate the handle a quarter turn.
Don't crank more than a quarter turn at a time, and wait one minute between turns. Let the Anti-Clamp and time do the work for you.
***Skip the next three steps.***",iPhone_11_Battery_Replacement,235
iPhone_11_Battery_Replacement_6,"## Heat the lower edge of the phone
Heating the lower edge of the iPhone helps soften the adhesive securing the display, making it easier to open.
Use a hairdryer or heat gun or [https://www.ifixit.com/Guide/iOpener+Heating/25705|prepare an iOpener|new_window=true] and apply it to the lower edge of the iPhone for about a minute.


## Step 6
If you're using a single suction handle, apply it to the bottom edge of the phone, while avoiding the curved portion of the glass.",iPhone_11_Battery_Replacement,129
iPhone_11_Battery_Replacement_7,"## Step 6
If you're using a single suction handle, apply it to the bottom edge of the phone, while avoiding the curved portion of the glass.


## Lift the display slightly
Pull up on the suction cup with firm, constant pressure to create a slight gap between the front panel and rear case.
Insert an opening pick into the gap under the [link|https://guide-images.cdn.ifixit.com/igi/wIr4Mt4kTQPHBIOX.full|screen and the plastic bezel|new_window=true], ***not the screen itself.***
The watertight adhesive holding the display in place is very strong; creating this initial gap takes a significant amount of force. ***If you're having a hard time opening a gap, apply more heat, and gently rock the screen up and down to weaken the adhesive*** until you create enough of a gap to insert your tool.


## Separate the screen adhesive
Slide the opening pick around the lower left corner and up the left edge of the iPhone, slicing through the adhesive holding the display in place.
Don't insert your pick more than 3 mm, as you may damage internal components.",iPhone_11_Battery_Replacement,263
iPhone_11_Battery_Replacement_8,"## Screen information
There are delicate cables along the right edge of your iPhone. ***Don't insert your pick here***, as you may damage the cables.


## Step 10
Re-insert your pick at the bottom edge of the iPhone, and slide it up the right side to continue separating the adhesive.
Don't insert your pick more than 3 mm, as you may damage the display cables.


## Step 11
The top edge of the display is secured with both glue and clips.
Gently pull the right edge of the display '''''down''''' slightly (in the direction of the Lightning port).
Insert your pick into the top-right corner of the phone.


## Step 12
Continue pulling the display down (toward the Lightning port) as needed in order to make a gap large enough for the pick.
Slide the pick to the top left corner and cut any remaining adhesive securing the display.
Don't insert your pick more than 3 mm, as you may damage the Face ID sensor array.


## Remove the suction cup
Pull the small nub on the suction cup to detach it from the front panel.",iPhone_11_Battery_Replacement,244
iPhone_11_Battery_Replacement_9,"## Remove the suction cup
Pull the small nub on the suction cup to detach it from the front panel.


## Open the iPhone
Open the iPhone by swinging the display up from the left side, like the back cover of a book.
Don't try to fully separate the display yet, as several fragile ribbon cables still connect it to the iPhone's logic board.
Prop the display up against something sturdy.
During reassembly, lay the display in position, align the clips along the top edge, and carefully press the top edge into place before snapping the rest of the display down. If it doesn't click easily into place, check the condition of the clips around the perimeter of the display and make sure they aren't bent.


## Step 1
To access the screws in the following step, tilt the display by slightly lifting its lower edge.
Be careful not to strain or tear the display cables.",iPhone_11_Battery_Replacement,192
iPhone_11_Battery_Replacement_10,"## Step 1
To access the screws in the following step, tilt the display by slightly lifting its lower edge.
Be careful not to strain or tear the display cables.


## Unscrew the battery connector cover
Use a Y000 driver to remove the three 1.1 mm-long screws securing the battery connector bracket.
Throughout this repair, [https://www.ifixit.com/Store/Tools/Magnetic-Project-Mat/IF145-167-4|keep track of each screw|new_window=true] and make sure it goes back exactly where it came from.
During reassembly, this is a good point to power on your iPhone and test all functions before you seal the display in place. Be sure to power your iPhone back down completely before you continue working.


## Remove the battery connector cover
Remove the bracket.


## Disconnect the battery
Use a spudger or a clean fingernail to pry the battery connector up from its socket on the logic board.
Try not to damage the black silicone seal surrounding this and other board connections. These seals provide extra protection against water and dust intrusion.
Bend the connector slightly away from the logic board to prevent it from accidentally contacting the socket.",iPhone_11_Battery_Replacement,259
iPhone_11_Battery_Replacement_11,"## Unscrew the logic board cover screws
Use a Y000 driver to remove the five 1.1 mm screws securing the logic board cover bracket.


## Remove the logic board cover bracket
Remove the bracket.


## Disconnect the display
Use a spudger or a fingernail to disconnect the LCD panel cable connector.
Disconnect the digitizer connector next to it.


## Disconnect the front sensors
Use the point of a spudger or a fingernail to disconnect the front panel sensor assembly connector.


## Remove the display assembly
Remove the display assembly.
During reassembly, pause here if you wish to [https://www.ifixit.com/Guide/iPhone+Display+Adhesive+Replacement/93983|replace the waterproof adhesive around the edges of the display|new_window=true].


## Remove the lower bracket screws
Using a Phillips driver, remove the five screws securing the bracket below the Taptic engine and speaker:
Four 1.6 mm screws
One 1.3 mm screw


## Remove the lower bracket
Remove the lower bracket.",iPhone_11_Battery_Replacement,241
iPhone_11_Battery_Replacement_12,"## Remove the lower bracket
Remove the lower bracket.


## Remove the Taptic Engine connector tape
Use [product|IF145-020|tweezers] to lift and remove the black tape and rubber pad covering the Taptic Engine connector.
Use a little heat from a hair dryer or iOpener to make the tape easier to peel up and re-adhere later.


## Unscrew the lower speaker
Remove the five screws securing the speaker and brackets:
One 1.9 mm Phillips screw
One 2.3 mm Phillips screw
One 3.1 mm standoff screw
Two 1.6 mm Phillips screws


## Remove the grounding clip
Remove the small grounding clip on the top right corner of the speaker.


## Remove the Taptic Engine connector cover
Remove the Taptic Engine connector cover.


## Remove the speaker standoff screw
Lift and push aside the small board covering the remaining speaker screw in the bottom right corner of the iPhone.
Remove the 2.4 mm standoff screw underneath.


## Loosen the speaker
Insert a spudger under the top edge of the speaker, near the edge of the iPhone's case.
Gently pry up and lift the top edge of the speaker.",iPhone_11_Battery_Replacement,249
iPhone_11_Battery_Replacement_13,"## Loosen the speaker
Insert a spudger under the top edge of the speaker, near the edge of the iPhone's case.
Gently pry up and lift the top edge of the speaker.


## Step 9
Hold the speaker by its side edges and rock it side-to-side, separating the adhesive securing it to the bottom edge of the iPhone.
Pull the speaker away from the bottom edge of the iPhone until the adhesive gasket separates.


## Remove the speaker
Remove the speaker.
Optionally, to help protect against water and dust intrusion, replace the speaker's adhesive gasket during reassembly:
Peel away any remaining adhesive with tweezers.
Prep the area underneath by cleaning it with a bit of isopropyl alcohol and a lint-free cloth or coffee filter so that the gasket adheres properly.
Install a new gasket onto the speaker, and then install the speaker.


## Unscrew the Taptic Engine
Use a Phillips driver to remove the two 1.8 mm screws securing the Taptic Engine.


## Disconnect the Taptic Engine
Use a spudger to disconnect the Taptic Engine flex cable by prying it straight up from its socket.


## Remove the Taptic Engine
Remove the Taptic Engine.",iPhone_11_Battery_Replacement,272
iPhone_11_Battery_Replacement_14,"## Remove the Taptic Engine
Remove the Taptic Engine.


## Locate the adhesive pull tabs
Six pieces of stretch-release adhesive hold the battery in place—three near the top edge, and three near the bottom.
Each piece of adhesive has a black pull-tab at one end, which is lightly adhered and folded onto the top of the battery.


## Peel back the lower pull tabs
Peel back the three battery adhesive pull tabs from the bottom edge of the battery.
Be careful not to jab the battery with any sharp tools—a punctured battery may leak dangerous chemicals or catch fire.",iPhone_11_Battery_Replacement,132
iPhone_11_Battery_Replacement_15,"## Step 3
In the following steps, you'll pull each tab to ''slowly'' stretch out the adhesive underneath the battery. The adhesive releases as it stretches.
If the strips break, don't panic! Keep reading for some additional steps for removing broken strips.
To increase your odds of success:
Don't press down on the battery. Hold the iPhone firmly by its sides.
Keep the strips flat and unwrinkled as you pull.
Pull very slowly, giving the strip time to stretch and separate. It takes around 30 seconds of stretching to remove each strip.
Pull at a '''low angle''' so the strip doesn't snag along the bottom edge of the battery.
If a strip does break off underneath the battery and cannot be retrieved, move on to the other strips and then continue with the additional steps below.",iPhone_11_Battery_Replacement,180
iPhone_11_Battery_Replacement_16,"## Remove the first adhesive strip
***''Slowly''*** pull one battery adhesive tab away from the battery, towards the bottom of the iPhone.
Pull steadily, maintaining constant tension on the strip until it slips out from between the battery and the rear case.
The strip will stretch to many times its original length. Continue pulling and re-grab the strip near the battery if necessary.
If the battery adhesive tabs break during the removal process, use your fingers or [product|IF145-020|tweezers] to retrieve the remaining length of adhesive, and continue pulling.
If any of the adhesive strips break underneath the battery and cannot be retrieved, try to remove the other strips, and then proceed as instructed below.


## Remove two more adhesive strips
Repeat the above steps to remove the other two adhesive strips near the bottom edge of the iPhone.


## Peel away the top adhesive pull tabs
Peel back the three battery adhesive tabs from the top edge of the battery.
Don't touch the [https://d3nevzfk7ii3be.cloudfront.net/igi/KeeVElW2nqNBkQEx.full|Face ID sensor modules|new_window=true] near the top of the iPhone.",iPhone_11_Battery_Replacement,277
iPhone_11_Battery_Replacement_17,"## Remove the three top adhesive strips
Pull the top adhesive strips out one at a time, using the same method you've used to pull the bottom strips.
Be sure to hold onto the battery as you remove the final strip, or it may fling out of the iPhone unexpectedly.
'''If you removed all of the adhesive strips successfully, skip the next step.'''
If any of the adhesive strips broke off underneath the battery and could not be retrieved, '''continue with the next step below'''.


## Removing a battery that's still stuck
If any of the adhesive strips broke off and the battery remains stuck to the rear case, remove it by adding a few drops of isopropyl alcohol (90% or greater) underneath the battery near the stuck strip(s).
After about a minute, gently lift the battery.
The battery should come free with minimal force. If not, add a little more isopropyl alcohol and try again. Do not bend or puncture the battery.",iPhone_11_Battery_Replacement,217
iPhone_11_Battery_Replacement_18,"## Removing a stuck battery (alternate method)
If your battery is stuck and an appropriate liquid solvent is not available, [guide|11677|prepare an iOpener] or use a hair dryer to heat the rear case directly behind the battery.
Heat the iPhone until the rear case is slightly too hot to comfortably touch, but no more.
Flip the iPhone back over and thread a strong piece of string (such as dental floss) underneath the battery.
Wear gloves to protect your fingers, or wrap each end of the string around a tool.
Pull the string from side to side in a sawing motion to separate the adhesive.   This can take some time since the adhesive is slow to deform, but with patience it will come free. ***Do not deform or damage the battery.***
Start from the top or bottom edge of the battery, and pull toward the middle. Don't pull the string through the middle third of the battery, or you may damage the ribbon cables or the wireless charging coil directly underneath.
If you choose to use pry tools to lift the battery out of the iPhone, use extreme caution or you may damage the ribbon cables or the wireless charging coil directly underneath the battery.",iPhone_11_Battery_Replacement,255
iPhone_11_Battery_Replacement_19,"## Remove the battery
Remove the battery.
Reinstall the Taptic Engine and speaker before installing a new battery. This helps keep the battery aligned correctly during installation.
Before you adhere the replacement battery, temporarily reconnect the battery connector to the motherboard socket. This ensures that the battery is properly aligned in its recess.
Adhere the battery, disconnect it, and continue reassembling your device.
If your new battery doesn’t have adhesive preinstalled, refer to [https://www.ifixit.com/Guide/iPhone+8+and+8+Plus+Battery+Adhesive+Strips+Replacement/103936|this guide|new_window=true] to replace the adhesive strips.
Perform a [https://www.ifixit.com/Guide/How+to+Force+Restart+an+iPhone+11/126067|force restart|new_window=true] after reassembly. This can prevent several issues and simplify troubleshooting.
Compare your new replacement part to the original part—you may need to transfer remaining components or remove adhesive backings from the new part before installing.

***To reassemble your device, follow the above steps in reverse order.***",iPhone_11_Battery_Replacement,270
iPhone_11_Battery_Replacement_20,"***To reassemble your device, follow the above steps in reverse order.***

Take your e-waste to an [[E-Waste|R2 or e-Stewards certified recycler|new_window=true]].

Repair didn’t go as planned? Try some [[Troubleshooting Problems After a Repair|basic troubleshooting]], or ask our [link|https://www.ifixit.com/Answers/Device/iPhone%2011|iPhone 11 Answers community] for help.",iPhone_11_Battery_Replacement,118
iPhone_11_Screen_Replacement_0,"# iPhone 11 Screen Replacement
If your iPhone 11 screen is cracked, not responding to touch, or not showing a picture when powered on, use this guide to get your iPhone working again with a new screen assembly.

***This guide is written for replacement screen assemblies with the [link|https://d3nevzfk7ii3be.cloudfront.net/igi/wJHOPOKJIYFOgHRS.large|metal LCD shield plate] pre-installed.*** If your new screen does not include the plate, follow [guide|126236|this guide] instead to complete your repair.

***The combined earpiece speaker + sensor assembly affixed to the back of the screen is paired to your individual iPhone at the factory***, so you must transfer it carefully from your old screen to your new one using the instructions below. It contains the flood illuminator, which is part of the biometric Face ID security feature. If it is damaged or replaced, Face ID won’t work, so take extra care not to damage any of these components during this procedure. If damaged, only Apple’s “authorized” technicians can restore Face ID function.

***Note***: True Tone functionality won’t work after a screen replacement, even when using an original Apple screen.",iPhone_11_Screen_Replacement,279
iPhone_11_Screen_Replacement_1,"***Note***: True Tone functionality won’t work after a screen replacement, even when using an original Apple screen.


###Tools Required:

 - P2 Pentalobe Screwdriver iPhone

 - iOpener

 - iFixit Opening Picks (Set of 6)

 - Suction Handle

 - Clampy - Anti-Clamp

 - Tri-point Y000 Screwdriver

 - Spudger

 - Tweezers

 - Phillips #000 Screwdriver


###Parts Required:

 - iPhone 11 Screen

 - iPhone 11 Display Assembly Adhesive

 - Grip Glass iPhone XR and 11 Screen Protector",iPhone_11_Screen_Replacement,126
iPhone_11_Screen_Replacement_11,"## Unscrew the logic board cover screws
Use a Y000 driver to remove the five 1.1 mm screws securing the logic board cover bracket.


## Remove the logic board cover bracket
Remove the bracket.


## Disconnect the display
Use a spudger or a fingernail to disconnect the LCD panel cable connector.
Disconnect the digitizer connector next to it.


## Disconnect the front sensors
Use the point of a spudger or a fingernail to disconnect the front panel sensor assembly connector.


## Remove the display assembly
Remove the display assembly.
During reassembly, pause here if you wish to [https://www.ifixit.com/Guide/iPhone+Display+Adhesive+Replacement/93983|replace the waterproof adhesive around the edges of the display|new_window=true].


## Unscrew the front assembly
Remove four screws securing the speaker/sensor assembly:
Three 1.6 mm Phillips screws
One 1.3 mm Y000 screw",iPhone_11_Screen_Replacement,224
iPhone_11_Screen_Replacement_12,"## Unscrew the front assembly
Remove four screws securing the speaker/sensor assembly:
Three 1.6 mm Phillips screws
One 1.3 mm Y000 screw


## Flip the speaker assembly over
Use the point of a spudger to gently pry up the top edge of the speaker.
Flip the speaker assembly over—down and away from the top edge of the display.
The speaker remains attached via very thin ribbon cables. Be careful not to strain or damage the cables.


## Heat up the top edge of the display
Use a hairdryer or heat gun or [https://www.ifixit.com/Guide/iOpener+Heating/25705|prepare an iOpener|new_window=true] and apply it to the top front of the display for 1-2 minutes, in order to soften the adhesive securing the sensors.


## Pry up the microphone
Carefully slide the edge of your opening pick underneath the flex cable below the microphone.
Twist gently to separate the microphone, while being careful not to strain or damage the flex cable.
If needed, use the point of the spudger to finish separating the microphone from its notch in the front panel.",iPhone_11_Screen_Replacement,250
iPhone_11_Screen_Replacement_13,"## Remove the ambient light sensor bracket
Use [product|IF145-020|tweezers] to slide the small bracket straight up and off of the ambient light sensor.


## Loosen the ambient light sensor
Use tweezers to wiggle the ambient light sensor and lift it from its notch in the display.
If the sensor does not wiggle free after a few seconds, apply more heat and try again.
The sensor remains attached to the rest of the sensor assembly via a very thin flex cable. Be careful not to strain or damage the cable.


## Step 7
Working left to right, slide an opening pick beneath the flex cable and underneath the proximity sensor + flood illuminator module.
Gently wiggle and lift to separate the module from its notch in the front panel.
It's helpful to lift and hold the speaker out of the way for access. Just be careful not to pull on the thin flex cable while you work.",iPhone_11_Screen_Replacement,194
iPhone_11_Screen_Replacement_14,"## Remove the speaker + front sensors
Remove the earpiece speaker and front sensor assembly.
During reassembly, check the position of the black plastic module containing these components:
Proximity sensor
Flood illuminator
The module must be positioned so that these components are not obstructed by any adhesive.
***To reassemble your device, follow the above steps in reverse order.***

Take your e-waste to an [[E-Waste|R2 or e-Stewards certified recycler|new_window=true]].

Repair didn’t go as planned? Try some basic [[Troubleshooting Problems After a Repair|troubleshooting]], or search our [link|https://www.ifixit.com/Answers/Device/iPhone%2011|iPhone 11 Answers community] for help.",iPhone_11_Screen_Replacement,180
iPhone_11_Pro_Battery_Replacement_0,"# iPhone 11 Pro Battery Replacement
iPhone batteries are rated to hold 80% of their capacity for up to 500 charge cycles, which lasts roughly 18-24 months for most users. After that, your iPhone may need to be charged far more frequently, and iOS may warn you that performance is affected (in other words, your phone will run slower). Use this guide to replace your battery and restore your iPhone to like-new performance.

If your battery is swollen, [[What to do with a swollen battery|take appropriate precautions|new_window=true]].

***Note***: After the repair, your iPhone may [link|https://www.ifixit.com/News/32343/apple-is-locking-batteries-to-iphones-now|display a warning] about the “genuineness” of the battery, even when using original Apple parts. If your iPhone functions normally, you can safely ignore the warning.

For optimal performance, after completing this guide, [[Battery Calibration|calibrate]] your newly installed battery: Charge it to 100% and keep charging it for at least two more hours. Then use your iPhone until it shuts off due to low battery. Finally, charge it uninterrupted to 100%.


###Tools Required:",iPhone_11_Pro_Battery_Replacement,276
iPhone_11_Pro_Battery_Replacement_1,"###Tools Required:

 - P2 Pentalobe Screwdriver iPhone

 - iOpener

 - iFixit Opening Picks (Set of 6)

 - Suction Handle

 - Clampy - Anti-Clamp

 - Standoff Screwdriver for iPhones

 - Tri-point Y000 Screwdriver

 - Spudger

 - Tweezers

 - Isopropyl Alcohol


###Parts Required:

 - iPhone 11 Pro Display Assembly Adhesive

 - iPhone 11 Pro Battery

 - iPhone 11 Pro Battery Adhesive Strips",iPhone_11_Pro_Battery_Replacement,106
iPhone_11_Pro_Battery_Replacement_7,"## Heat the lower edge of the phone
Heating the lower edge of the iPhone helps soften the adhesive securing the display, making it easier to open.
Use a hairdryer or heat gun or [https://www.ifixit.com/Guide/iOpener+Heating/25705|prepare an iOpener|new_window=true] and apply it to the lower edge of the iPhone for about a minute in order to soften up the adhesive underneath.


## Step 6
If you're using a single suction handle, apply it to the bottom edge of the phone, while avoiding the curved portion of the glass.",iPhone_11_Pro_Battery_Replacement,139
iPhone_11_Pro_Battery_Replacement_8,"## Step 6
If you're using a single suction handle, apply it to the bottom edge of the phone, while avoiding the curved portion of the glass.


## Lift the display slightly
Pull up on the suction cup with firm, constant pressure to create a slight gap between the front panel and rear case.
Insert an opening pick into the gap under the [link|https://guide-images.cdn.ifixit.com/igi/wIr4Mt4kTQPHBIOX.full|new_window=true|screen and the plastic bezel], ***not the screen itself.***
The watertight adhesive holding the display in place is very strong; creating this initial gap takes a significant amount of force. If you're having a hard time opening a gap, apply more heat, and gently rock the screen up and down to weaken the adhesive until you create enough of a gap to insert your tool.


## Separate the screen adhesive
Slide the opening pick around the lower left corner and up the left edge of the iPhone, slicing through the adhesive holding the display in place.
Don't insert your pick more than 3 mm, as you may damage internal components.",iPhone_11_Pro_Battery_Replacement,257
iPhone_11_Pro_Battery_Replacement_9,"## Screen information
There's a delicate cable along the right edge of your iPhone. ***Don't insert your pick here***, as you may damage the cable.


## Step 10
Re-insert your pick at the bottom edge of the iPhone, and slide it up the right side to continue separating the adhesive.
Don't insert your pick more than 3 mm, as you may damage the display cables.


## Step 11
The top edge of the display is secured with both glue and clips.
Gently pull the right edge of the display '''''down''''' slightly (in the direction of the Lightning port).
Insert your pick into the top-right corner of the phone.


## Step 12
Continue pulling the display down (toward the Lightning port) as needed in order to make a gap large enough for the pick.
Slide the pick to the top left corner and cut any remaining adhesive securing the display.
Don't insert your pick more than 3 mm, as you may damage the front panel sensor array.


## Remove the suction cup
Pull on the small nub on the suction cup to remove it from the front panel.",iPhone_11_Pro_Battery_Replacement,246
iPhone_11_Pro_Battery_Replacement_10,"## Remove the suction cup
Pull on the small nub on the suction cup to remove it from the front panel.


## Open the iPhone
Open the iPhone by swinging the display up from the left side, like the back cover of a book.
Don't try to fully separate the display yet, as several fragile ribbon cables still connect it to the iPhone's logic board.
Lean the display against something to keep it propped up while you're working on the phone.
During reassembly, lay the display in position, align the clips along the top edge, and carefully press the top edge into place before snapping the rest of the display down. If it doesn't click easily into place, check the condition of the clips around the perimeter of the display and make sure they aren't bent.",iPhone_11_Pro_Battery_Replacement,168
iPhone_11_Pro_Battery_Replacement_11,"## Unscrew the battery connector cover
Remove two 1.3 mm long Y000 screws securing the battery cover bracket.
Throughout this repair, [https://www.ifixit.com/Store/Tools/Magnetic-Project-Mat/IF145-167-4|keep track of each screw|new_window=true] and make sure it goes back exactly where it came from to avoid damaging your iPhone.
During reassembly, this is a good point to power on your iPhone and test all functions before you seal the display in place. Be sure to power your iPhone back down completely before you continue working.


## Remove the battery connector cover
Remove the bracket.


## Disconnect the battery
Use a spudger or a clean fingernail to pry the battery connector up from its socket on the logic board.
Try not to damage the black silicone seal surrounding this and other board connections. These seals provide extra protection against water and dust intrusion.
Bend the connector slightly away from the logic board to prevent it from accidentally making contact with the socket and providing power to the phone during your repair.


## Unscrew the logic board cover screws
Use a Y000 driver to remove six 1.3 mm screws securing the logic board cover bracket.


## Remove the logic board cover bracket
Remove the bracket.",iPhone_11_Pro_Battery_Replacement,278
iPhone_11_Pro_Battery_Replacement_12,"## Remove the logic board cover bracket
Remove the bracket.


## Disconnect the OLED display cable
Use a spudger or a fingernail to disconnect the OLED panel cable connector.
To re-attach [https://www.ifixit.com/Guide/Recognizing+%26+Disconnecting+Cable+Connectors/25629#s70308|press connectors|new_window=true] like this one, carefully align and press down on one side until it clicks into place, then repeat on the other side. Do not press down on the middle. If the connector is misaligned, the pins can bend, causing permanent damage.


## Disconnect the front sensors + digitizer
Use a spudger or a fingernail to disconnect the front sensor assembly cable connector.
Use a spudger or a fingernail to disconnect the digitizer cable connector.
If any part of your screen doesn't respond to touch after your repair, disconnect the battery and then re-seat this connector, making sure it clicks fully into place and that there's no dust or other obstruction in the socket.",iPhone_11_Pro_Battery_Replacement,245
iPhone_11_Pro_Battery_Replacement_13,"## Remove the display assembly
Remove the display assembly.
During reassembly, pause here if you wish to [https://www.ifixit.com/Guide/iPhone+Display+Adhesive+Replacement/93983|replace the waterproof adhesive around the edges of the display|new_window=true].


## Unscrew the lower battery connector cover
Use a Y000 driver to remove the four 1.5 mm screws securing the lower battery connector cover.


## Remove the cover
Remove the lower battery connector cover.


## Disconnect the lower battery connector
Use a spudger to disconnect the lower battery flex cable by prying it straight up from its socket.


## Disconnect the Taptic Engine
Use a spudger to disconnect the Taptic Engine flex cable by prying it straight up from its socket.",iPhone_11_Pro_Battery_Replacement,186
iPhone_11_Pro_Battery_Replacement_14,"## Disconnect the Taptic Engine
Use a spudger to disconnect the Taptic Engine flex cable by prying it straight up from its socket.


## Unscrew the Taptic Engine
Remove the three screws securing the Taptic Engine:
One 1.9 mm-long Y000 screw
One 1.4 mm-long Y000 screw
One 4.1 mm-long standoff screw
Standoff screws are best removed using a [https://www.ifixit.com/Store/Tools/Standoff-Screwdriver-for-iPhones/IF145-388?o=4|standoff screwdriver|new_window=true] or bit.
In a pinch, a small flathead screwdriver will do the job—but use extra caution to ensure it doesn't slip and damage surrounding components.


## Remove the Taptic Engine
Remove the Taptic Engine.


## Unscrew the flex cable bracket
Use a Y000 driver to remove the two 1.4 mm screws securing the Lightning flex cable bracket.


## Remove the flex cable bracket
Remove the flex cable bracket.


## Disconnect the Lightning flex cable
Pry up to disconnect both of the Lightning flex cable connectors from the Logic board.",iPhone_11_Pro_Battery_Replacement,270
iPhone_11_Pro_Battery_Replacement_15,"## Remove the flex cable bracket
Remove the flex cable bracket.


## Disconnect the Lightning flex cable
Pry up to disconnect both of the Lightning flex cable connectors from the Logic board.


## Push the flex cable aside
Gently lift the Lightning flex cable and bend it slightly toward the bottom edge of the iPhone for better access to the battery underneath.


## Locate the adhesive pull-tabs
The battery is secured to the rear case with three pieces of stretch-release adhesive—one near the bottom edge of the battery, one near the top, and one on the right.
Each piece of adhesive has one or two black pull-tabs at the end, which are lightly adhered to the side edges of the battery.
In the following steps, you'll pull each tab to slowly stretch out the adhesive underneath the battery. These ""command-strip"" style adhesives lose their stick when stretched, so you can remove the battery with ease.
If the strips break, don't panic! They don't always work as intended. Keep reading for tips on removing broken strips.


## Step 6
Peel down the first battery adhesive pull-tab to un-stick it from the bottom edge of the battery.
Don't jab the battery with any sharp tools. A punctured battery may leak dangerous chemicals or catch fire.",iPhone_11_Pro_Battery_Replacement,281
